x11|old|aquamarine|#70DB93|1|
x11|old|medium-aquamarine|#32CC99|1|
x11|old|mediumaquamarine|#32CC99|1|
x11|old|black|#000000|1|
x11|old|blue|#0000FF|1|
x11|old|cadet-blue|#5F9F9F|1|
x11|old|cadetblue|#5F9F9F|1|
x11|old|cornflower-blue|#42426F|1|
x11|old|cornflowerblue|#42426F|1|
x11|old|dark-slate-blue|#6B238E|1|
x11|old|darkslateblue|#6B238E|1|
x11|old|light-blue|#BFD8D8|1|
x11|old|lightblue|#BFD8D8|1|
x11|old|light-steel-blue|#8F8FBC|1|
x11|old|lightsteelblue|#8F8FBC|1|
x11|old|medium-blue|#3232CC|1|
x11|old|mediumblue|#3232CC|1|
x11|old|medium-slate-blue|#7F00FF|1|
x11|old|mediumslateblue|#7F00FF|1|
x11|old|midnight-blue|#2F2F4F|1|
x11|old|midnightblue|#2F2F4F|1|
x11|old|navy-blue|#23238E|1|
x11|old|navyblue|#23238E|1|
x11|old|navy|#23238E|1|
x11|old|sky-blue|#3299CC|1|
x11|old|skyblue|#3299CC|1|
x11|old|slate-blue|#007FFF|1|
x11|old|slateblue|#007FFF|1|
x11|old|steel-blue|#236B8E|1|
x11|old|steelblue|#236B8E|1|
x11|old|coral|#FF7F00|1|
x11|old|cyan|#00FFFF|1|
x11|old|purple|#B000FF|1|
x11|old|firebrick|#8E2323|1|
x11|old|brown|#A52A2A|1|
x11|old|sandy-brown|#F4A460|1|
x11|old|sandybrown|#F4A460|1|
x11|old|gold|#CC7F32|1|
x11|old|goldenrod|#DBDB70|1|
x11|old|medium-goldenrod|#EAEAAD|1|
x11|old|mediumgoldenrod|#EAEAAD|1|
x11|old|green|#00FF00|1|
x11|old|dark-green|#2F4F2F|1|
x11|old|darkgreen|#2F4F2F|1|
x11|old|dark-olive-green|#4F4F2F|1|
x11|old|darkolivegreen|#4F4F2F|1|
x11|old|forest-green|#238E23|1|
x11|old|forestgreen|#238E23|1|
x11|old|lime-green|#32CC32|1|
x11|old|limegreen|#32CC32|1|
x11|old|medium-forest-green|#6B8E23|1|
x11|old|mediumforestgreen|#6B8E23|1|
x11|old|medium-sea-green|#426F42|1|
x11|old|mediumseagreen|#426F42|1|
x11|old|medium-spring-green|#7FFF00|1|
x11|old|mediumspringgreen|#7FFF00|1|
x11|old|pale-green|#8FBC8F|1|
x11|old|palegreen|#8FBC8F|1|
x11|old|sea-green|#238E6B|1|
x11|old|seagreen|#238E6B|1|
x11|old|spring-green|#00FF7F|1|
x11|old|springgreen|#00FF7F|1|
x11|old|yellow-green|#99CC32|1|
x11|old|yellowgreen|#99CC32|1|
x11|old|dark-slate-grey|#2F4F4F|1|
x11|old|darkslategrey|#2F4F4F|1|
x11|old|dark-slate-gray|#2F4F4F|1|
x11|old|darkslategray|#2F4F4F|1|
x11|old|dim-grey|#545454|1|
x11|old|dimgrey|#545454|1|
x11|old|dim-gray|#545454|1|
x11|old|dimgray|#545454|1|
x11|old|light-grey|#A8A8A8|1|
x11|old|lightgrey|#A8A8A8|1|
x11|old|light-gray|#A8A8A8|1|
x11|old|lightgray|#A8A8A8|1|
x11|old|gray|#C0C0C0|1|
x11|old|grey|#C0C0C0|1|
x11|old|khaki|#9F9F5F|1|
x11|old|magenta|#FF00FF|1|
x11|old|maroon|#8E236B|1|
x11|old|orange|#CC3232|1|
x11|old|orchid|#DB70DB|1|
x11|old|dark-orchid|#9932CC|1|
x11|old|darkorchid|#9932CC|1|
x11|old|medium-orchid|#9370DB|1|
x11|old|mediumorchid|#9370DB|1|
x11|old|pink|#BC8F8F|1|
x11|old|plum|#EAADEA|1|
x11|old|red|#FF0000|1|
x11|old|indian-red|#4F2F2F|1|
x11|old|indianred|#4F2F2F|1|
x11|old|medium-violet-red|#DB7093|1|
x11|old|mediumvioletred|#DB7093|1|
x11|old|orange-red|#FF007F|1|
x11|old|orangered|#FF007F|1|
x11|old|violet-red|#CC3299|1|
x11|old|violetred|#CC3299|1|
x11|old|salmon|#6F4242|1|
x11|old|sienna|#8E6B23|1|
x11|old|tan|#DB9370|1|
x11|old|thistle|#D8BFD8|1|
x11|old|turquoise|#ADEAEA|1|
x11|old|dark-turquoise|#7093DB|1|
x11|old|darkturquoise|#7093DB|1|
x11|old|medium-turquoise|#70DBDB|1|
x11|old|mediumturquoise|#70DBDB|1|
x11|old|violet|#4F2F4F|1|
x11|old|blue-violet|#9F5F9F|1|
x11|old|blueviolet|#9F5F9F|1|
x11|old|wheat|#D8D8BF|1|
x11|old|white|#FFFFFF|1|
x11|old|yellow|#FFFF00|1|
x11|old|green-yellow|#93DB70|1|
x11|old|greenyellow|#93DB70|1|
x11|old|gray0|#000000|1|
x11|old|gray1|#030303|1|
x11|old|gray2|#050505|1|
x11|old|gray3|#080808|1|
x11|old|gray4|#0A0A0A|1|
x11|old|gray5|#0D0D0D|1|
x11|old|gray6|#0F0F0F|1|
x11|old|gray7|#121212|1|
x11|old|gray8|#141414|1|
x11|old|gray9|#171717|1|
x11|old|gray10|#1A1A1A|1|
x11|old|gray11|#1C1C1C|1|
x11|old|gray12|#1F1F1F|1|
x11|old|gray13|#212121|1|
x11|old|gray14|#242424|1|
x11|old|gray15|#262626|1|
x11|old|gray16|#292929|1|
x11|old|gray17|#2B2B2B|1|
x11|old|gray18|#2E2E2E|1|
x11|old|gray19|#303030|1|
x11|old|gray20|#333333|1|
x11|old|gray21|#363636|1|
x11|old|gray22|#383838|1|
x11|old|gray23|#3B3B3B|1|
