CSS3||IndianRed|#CD5C5C|1|
CSS3||LightCoral|#F08080|1|
CSS3||Salmon|#FA8072|1|
CSS3||DarkSalmon|#E9967A|1|
CSS3||LightSalmon|#FFA07A|1|
CSS3||Crimson|#DC143C|1|
CSS3||Red|#FF0000|1|
CSS3||FireBrick|#B22222|1|
CSS3||DarkRed|#8B0000|1|
CSS3||Pink|#FFC0CB|1|
CSS3||LightPink|#FFB6C1|1|
CSS3||HotPink|#FF69B4|1|
CSS3||DeepPink|#FF1493|1|
CSS3||MediumVioletRed|#C71585|1|
CSS3||PaleVioletRed|#DB7093|1|
CSS3||Coral|#FF7F50|1|
CSS3||Tomato|#FF6347|1|
CSS3||OrangeRed|#FF4500|1|
CSS3||DarkOrange|#FF8C00|1|
CSS3||Orange|#FFA500|1|
CSS3||Gold|#FFD700|1|
CSS3||Yellow|#FFFF00|1|
CSS3||LightYellow|#FFFFE0|1|
CSS3||LemonChiffon|#FFFACD|1|
CSS3||LightGoldenrodYellow|#FAFAD2|1|
CSS3||PapayaWhip|#FFEFD5|1|
CSS3||Moccasin|#FFE4B5|1|
CSS3||PeachPuff|#FFDAB9|1|
CSS3||PaleGoldenrod|#EEE8AA|1|
CSS3||Khaki|#F0E68C|1|
CSS3||DarkKhaki|#BDB76B|1|
CSS3||Lavender|#E6E6FA|1|
CSS3||Thistle|#D8BFD8|1|
CSS3||Plum|#DDA0DD|1|
CSS3||Violet|#EE82EE|1|
CSS3||Orchid|#DA70D6|1|
CSS3||Fuchsia|#FF00FF|1|
CSS3||Magenta|#FF00FF|1|
CSS3||MediumOrchid|#BA55D3|1|
CSS3||MediumPurple|#9370DB|1|
CSS3||BlueViolet|#8A2BE2|1|
CSS3||DarkViolet|#9400D3|1|
CSS3||DarkOrchid|#9932CC|1|
CSS3||DarkMagenta|#8B008B|1|
CSS3||Purple|#800080|1|
CSS3||RebeccaPurple|#663399|1|
CSS3||Indigo|#4B0082|1|
CSS3||MediumSlateBlue|#7B68EE|1|
CSS3||SlateBlue|#6A5ACD|1|
CSS3||DarkSlateBlue|#483D8B|1|
CSS3||GreenYellow|#ADFF2F|1|
CSS3||Chartreuse|#7FFF00|1|
CSS3||LawnGreen|#7CFC00|1|
CSS3||Lime|#00FF00|1|
CSS3||LimeGreen|#32CD32|1|
CSS3||PaleGreen|#98FB98|1|
CSS3||LightGreen|#90EE90|1|
CSS3||MediumSpringGreen|#00FA9A|1|
CSS3||SpringGreen|#00FF7F|1|
CSS3||MediumSeaGreen|#3CB371|1|
CSS3||SeaGreen|#2E8B57|1|
CSS3||ForestGreen|#228B22|1|
CSS3||Green|#008000|1|
CSS3||DarkGreen|#006400|1|
CSS3||YellowGreen|#9ACD32|1|
CSS3||OliveDrab|#6B8E23|1|
CSS3||Olive|#808000|1|
CSS3||DarkOliveGreen|#556B2F|1|
CSS3||MediumAquamarine|#66CDAA|1|
CSS3||DarkSeaGreen|#8FBC8F|1|
CSS3||LightSeaGreen|#20B2AA|1|
CSS3||DarkCyan|#008B8B|1|
CSS3||Teal|#008080|1|
CSS3||Aqua|#00FFFF|1|
CSS3||Cyan|#00FFFF|1|
CSS3||LightCyan|#E0FFFF|1|
CSS3||PaleTurquoise|#AFEEEE|1|
CSS3||Aquamarine|#7FFFD4|1|
CSS3||Turquoise|#40E0D0|1|
CSS3||MediumTurquoise|#48D1CC|1|
CSS3||DarkTurquoise|#00CED1|1|
CSS3||CadetBlue|#5F9EA0|1|
CSS3||SteelBlue|#4682B4|1|
CSS3||LightSteelBlue|#B0C4DE|1|
