heraldry|metals|Or|#FEE100|0|Gold
heraldry|metals|Argent|#ECEFFE|0|Silver
heraldry|colors|Gules|#F81100|0|Red
heraldry|colors|Azure|#0232DC|0|Blue
heraldry|colors|Vert|#208D10|0|Green
heraldry|colors|Sable|#000000|0|Black
heraldry|colors|Purpure|#9D1BB3|0|Purple
heraldry|stains|Murrey|#8B024B|0|Mulberry
heraldry|stains|Sanguine|#B22223|0|Blood red
heraldry|stains|Tenny|#C67000|0|Tawny
