x11|rgb.txt 1.1|snow|#FFFAFA|1|
x11|rgb.txt 1.1|ghost-white|#F8F8FF|1|
x11|rgb.txt 1.1|ghostwhite|#F8F8FF|1|
x11|rgb.txt 1.1|white-smoke|#F5F5F5|1|
x11|rgb.txt 1.1|whitesmoke|#F5F5F5|1|
x11|rgb.txt 1.1|gainsboro|#DCDCDC|1|
x11|rgb.txt 1.1|floral-white|#FFFAF0|1|
x11|rgb.txt 1.1|floralwhite|#FFFAF0|1|
x11|rgb.txt 1.1|old-lace|#FDF5E6|1|
x11|rgb.txt 1.1|oldlace|#FDF5E6|1|
x11|rgb.txt 1.1|linen|#FAF0E6|1|
x11|rgb.txt 1.1|antique-white|#FAEBD7|1|
x11|rgb.txt 1.1|antiquewhite|#FAEBD7|1|
x11|rgb.txt 1.1|papaya-whip|#FFEFD5|1|
x11|rgb.txt 1.1|papayawhip|#FFEFD5|1|
x11|rgb.txt 1.1|blanched-almond|#FFEBCD|1|
x11|rgb.txt 1.1|blanchedalmond|#FFEBCD|1|
x11|rgb.txt 1.1|bisque|#FFE4C4|1|
x11|rgb.txt 1.1|peach-puff|#FFDAB9|1|
x11|rgb.txt 1.1|peachpuff|#FFDAB9|1|
x11|rgb.txt 1.1|navajo-white|#FFDEAD|1|
x11|rgb.txt 1.1|navajowhite|#FFDEAD|1|
x11|rgb.txt 1.1|moccasin|#FFE4B5|1|
x11|rgb.txt 1.1|cornsilk|#FFF8DC|1|
x11|rgb.txt 1.1|ivory|#FFFFF0|1|
x11|rgb.txt 1.1|lemon-chiffon|#FFFACD|1|
x11|rgb.txt 1.1|lemonchiffon|#FFFACD|1|
x11|rgb.txt 1.1|seashell|#FFF5EE|1|
x11|rgb.txt 1.1|honeydew|#F0FFF0|1|
x11|rgb.txt 1.1|mint-cream|#F5FFFA|1|
x11|rgb.txt 1.1|mintcream|#F5FFFA|1|
x11|rgb.txt 1.1|azure|#F0FFFF|1|
x11|rgb.txt 1.1|alice-blue|#F0F8FF|1|
x11|rgb.txt 1.1|aliceblue|#F0F8FF|1|
x11|rgb.txt 1.1|lavender|#E6E6FA|1|
x11|rgb.txt 1.1|lavender-blush|#FFF0F5|1|
x11|rgb.txt 1.1|lavenderblush|#FFF0F5|1|
x11|rgb.txt 1.1|misty-rose|#FFE4E1|1|
x11|rgb.txt 1.1|mistyrose|#FFE4E1|1|
x11|rgb.txt 1.1|white|#FFFFFF|1|
x11|rgb.txt 1.1|black|#000000|1|
x11|rgb.txt 1.1|dark-slate-gray|#2F4F4F|1|
x11|rgb.txt 1.1|darkslategray|#2F4F4F|1|
x11|rgb.txt 1.1|dark-slate-grey|#2F4F4F|1|
x11|rgb.txt 1.1|darkslategrey|#2F4F4F|1|
x11|rgb.txt 1.1|dim-gray|#696969|1|
x11|rgb.txt 1.1|dimgray|#696969|1|
x11|rgb.txt 1.1|dim-grey|#696969|1|
x11|rgb.txt 1.1|dimgrey|#696969|1|
x11|rgb.txt 1.1|slate-gray|#708090|1|
x11|rgb.txt 1.1|slategray|#708090|1|
x11|rgb.txt 1.1|slate-grey|#708090|1|
x11|rgb.txt 1.1|slategrey|#708090|1|
x11|rgb.txt 1.1|light-slate-gray|#778899|1|
x11|rgb.txt 1.1|lightslategray|#778899|1|
x11|rgb.txt 1.1|light-slate-grey|#778899|1|
x11|rgb.txt 1.1|lightslategrey|#778899|1|
x11|rgb.txt 1.1|gray|#BEBEBE|1|
x11|rgb.txt 1.1|grey|#BEBEBE|1|
x11|rgb.txt 1.1|light-grey|#D3D3D3|1|
x11|rgb.txt 1.1|lightgrey|#D3D3D3|1|
x11|rgb.txt 1.1|light-gray|#D3D3D3|1|
x11|rgb.txt 1.1|lightgray|#D3D3D3|1|
x11|rgb.txt 1.1|midnight-blue|#191970|1|
x11|rgb.txt 1.1|midnightblue|#191970|1|
x11|rgb.txt 1.1|navy|#000080|1|
x11|rgb.txt 1.1|navy-blue|#000080|1|
x11|rgb.txt 1.1|navyblue|#000080|1|
x11|rgb.txt 1.1|cornflower-blue|#6495ED|1|
x11|rgb.txt 1.1|cornflowerblue|#6495ED|1|
x11|rgb.txt 1.1|dark-slate-blue|#483D8B|1|
x11|rgb.txt 1.1|darkslateblue|#483D8B|1|
x11|rgb.txt 1.1|slate-blue|#6A5ACD|1|
x11|rgb.txt 1.1|slateblue|#6A5ACD|1|
x11|rgb.txt 1.1|medium-slate-blue|#7B68EE|1|
x11|rgb.txt 1.1|mediumslateblue|#7B68EE|1|
x11|rgb.txt 1.1|light-slate-blue|#8470FF|1|
x11|rgb.txt 1.1|lightslateblue|#8470FF|1|
x11|rgb.txt 1.1|medium-blue|#0000CD|1|
x11|rgb.txt 1.1|mediumblue|#0000CD|1|
