australian|yellow|Y42 Mustard|#c4a32e|1|
australian|yellow|Y43 Parchment|#d4c9a3|1|
australian|yellow|Y44 Sand|#dcc18b|1|
australian|yellow|Y45 Manilla|#e5d0a7|1|
australian|yellow|Y51 Bronze Olive|#695d3e|1|
australian|yellow|Y52 Chamois|#bea873|1|
australian|yellow|Y53 Sandstone|#d5bf8e|1|
australian|yellow|Y54 Oatmeal|#caae82|1|
australian|yellow|Y55 Deep Stone|#bc9969|1|
australian|yellow|Y56 Merino|#c9b79e|1|
australian|yellow|Y61 Black Olive|#47473b|1|
australian|yellow|Y62 Sugar Cane|#bca55c|1|
australian|yellow|Y63 Khaki|#826843|1|
australian|yellow|Y65 Mushroom|#a39281|1|
australian|yellow|Y66 Mudstone|#574e45|1|
australian|yelredw|X11 Butterscotch|#d38f43|1|
australian|yelredw|X12 Pumpkin|#dd7e1a|1|
australian|yelredw|X13 Marigold|#ed7f15|1|
australian|yelredw|X14 Mandarin|#e45427|1|
australian|yelredw|X15 Orange|#e36c2b|1|
australian|yelredw|X21 Pale Ochre|#daa45f|1|
australian|yelredw|X22 Saffron|#f6aa51|1|
australian|yelredw|X23 Apricot|#feb56d|1|
australian|yelredw|X24 Rockmelon|#f6894b|1|
australian|yelredw|X31 Raffia|#ebc695|1|
australian|yelredw|X32 Magnolia|#f1debe|1|
australian|yelredw|X33 Warm White|#f3e7d4|1|
australian|yelredw|X34 Driftwood|#d5c4ae|1|
australian|yelredw|X41 Buff|#c28a44|1|
australian|yelredw|X42 Biscuit|#deba92|1|
australian|yelredw|X43 Beige|#c9aa8c|1|
australian|yelredw|X45 Cinnamon|#ac826d|1|
australian|yelredw|X51 Tan|#8f5f32|1|
australian|yelredw|X52 Coffee|#ad7948|1|
australian|yelredw|X53 Golden Tan|#925629|1|
australian|yelredw|X54 Brown|#68452c|1|
australian|yelredw|X55 Nut Brown|#764832|1|
australian|yelredw|X61 Wombat|#6e5d52|1|
australian|yelredw|X62 Dark Earth|#6e5d52|1|
australian|yelredw|X63 Ironbark|#443b36|1|
australian|yelredw|X64 Chocolate|#4a3b31|1|
australian|yelredw|X65 Dark Brown|#4f372d|1|
