xorg|rgb.txt|snow|#FFFAFA|1|
xorg|rgb.txt|ghost-white|#F8F8FF|1|
xorg|rgb.txt|ghostwhite|#F8F8FF|1|
xorg|rgb.txt|white-smoke|#F5F5F5|1|
xorg|rgb.txt|whitesmoke|#F5F5F5|1|
xorg|rgb.txt|gainsboro|#DCDCDC|1|
xorg|rgb.txt|floral-white|#FFFAF0|1|
xorg|rgb.txt|floralwhite|#FFFAF0|1|
xorg|rgb.txt|old-lace|#FDF5E6|1|
xorg|rgb.txt|oldlace|#FDF5E6|1|
xorg|rgb.txt|linen|#FAF0E6|1|
xorg|rgb.txt|antique-white|#FAEBD7|1|
xorg|rgb.txt|antiquewhite|#FAEBD7|1|
xorg|rgb.txt|papaya-whip|#FFEFD5|1|
xorg|rgb.txt|papayawhip|#FFEFD5|1|
xorg|rgb.txt|blanched-almond|#FFEBCD|1|
xorg|rgb.txt|blanchedalmond|#FFEBCD|1|
xorg|rgb.txt|bisque|#FFE4C4|1|
xorg|rgb.txt|peach-puff|#FFDAB9|1|
xorg|rgb.txt|peachpuff|#FFDAB9|1|
xorg|rgb.txt|navajo-white|#FFDEAD|1|
xorg|rgb.txt|navajowhite|#FFDEAD|1|
xorg|rgb.txt|moccasin|#FFE4B5|1|
xorg|rgb.txt|cornsilk|#FFF8DC|1|
xorg|rgb.txt|ivory|#FFFFF0|1|
xorg|rgb.txt|lemon-chiffon|#FFFACD|1|
xorg|rgb.txt|lemonchiffon|#FFFACD|1|
xorg|rgb.txt|seashell|#FFF5EE|1|
xorg|rgb.txt|honeydew|#F0FFF0|1|
xorg|rgb.txt|mint-cream|#F5FFFA|1|
xorg|rgb.txt|mintcream|#F5FFFA|1|
xorg|rgb.txt|azure|#F0FFFF|1|
xorg|rgb.txt|alice-blue|#F0F8FF|1|
xorg|rgb.txt|aliceblue|#F0F8FF|1|
xorg|rgb.txt|lavender|#E6E6FA|1|
xorg|rgb.txt|lavender-blush|#FFF0F5|1|
xorg|rgb.txt|lavenderblush|#FFF0F5|1|
xorg|rgb.txt|misty-rose|#FFE4E1|1|
xorg|rgb.txt|mistyrose|#FFE4E1|1|
xorg|rgb.txt|white|#FFFFFF|1|
xorg|rgb.txt|black|#000000|1|
xorg|rgb.txt|dark-slate-gray|#2F4F4F|1|
xorg|rgb.txt|darkslategray|#2F4F4F|1|
xorg|rgb.txt|dark-slate-grey|#2F4F4F|1|
xorg|rgb.txt|darkslategrey|#2F4F4F|1|
xorg|rgb.txt|dim-gray|#696969|1|
xorg|rgb.txt|dimgray|#696969|1|
xorg|rgb.txt|dim-grey|#696969|1|
xorg|rgb.txt|dimgrey|#696969|1|
xorg|rgb.txt|slate-gray|#708090|1|
xorg|rgb.txt|slategray|#708090|1|
xorg|rgb.txt|slate-grey|#708090|1|
xorg|rgb.txt|slategrey|#708090|1|
xorg|rgb.txt|light-slate-gray|#778899|1|
xorg|rgb.txt|lightslategray|#778899|1|
xorg|rgb.txt|light-slate-grey|#778899|1|
xorg|rgb.txt|lightslategrey|#778899|1|
xorg|rgb.txt|gray|#BEBEBE|1|
xorg|rgb.txt|grey|#BEBEBE|1|
xorg|rgb.txt|x11-gray|#BEBEBE|1|
xorg|rgb.txt|x11gray|#BEBEBE|1|
xorg|rgb.txt|x11-grey|#BEBEBE|1|
xorg|rgb.txt|x11grey|#BEBEBE|1|
xorg|rgb.txt|web-gray|#808080|1|
xorg|rgb.txt|webgray|#808080|1|
xorg|rgb.txt|web-grey|#808080|1|
xorg|rgb.txt|webgrey|#808080|1|
xorg|rgb.txt|light-grey|#D3D3D3|1|
xorg|rgb.txt|lightgrey|#D3D3D3|1|
xorg|rgb.txt|light-gray|#D3D3D3|1|
xorg|rgb.txt|lightgray|#D3D3D3|1|
xorg|rgb.txt|midnight-blue|#191970|1|
xorg|rgb.txt|midnightblue|#191970|1|
xorg|rgb.txt|navy|#000080|1|
xorg|rgb.txt|navy-blue|#000080|1|
xorg|rgb.txt|navyblue|#000080|1|
xorg|rgb.txt|cornflower-blue|#6495ED|1|
xorg|rgb.txt|cornflowerblue|#6495ED|1|
xorg|rgb.txt|dark-slate-blue|#483D8B|1|
xorg|rgb.txt|darkslateblue|#483D8B|1|
xorg|rgb.txt|slate-blue|#6A5ACD|1|
xorg|rgb.txt|slateblue|#6A5ACD|1|
xorg|rgb.txt|medium-slate-blue|#7B68EE|1|
xorg|rgb.txt|mediumslateblue|#7B68EE|1|
xorg|rgb.txt|light-slate-blue|#8470FF|1|
xorg|rgb.txt|lightslateblue|#8470FF|1|
xorg|rgb.txt|medium-blue|#0000CD|1|
