crayola|multicultural|Apricot|#FDD5B1|0|Produced 1958–present.
crayola|multicultural|Black|#000000|0|Produced 1903–present.
crayola|multicultural|Burnt Sienna|#E97451|0|Produced 1903–present.
crayola|multicultural|Mahogany|#CA3435|0|Produced 1949–present.
crayola|multicultural|Peach|#FFCBA4|0|Produced 1903–present. Known as "Flesh Tint" (1903–1949), "Flesh" (1949–1956, 1958–1962), and "Pink Beige" (1956–1958).
crayola|multicultural|Sepia|#9E5B40|0|Produced 1935–1944, 1958–present. Available only in bulk, 1935–1949.
crayola|multicultural|Tan|#FA9D5A|0|Produced 1958–present.
crayola|multicultural|White|#FFFFFF|0|Produced 1903–present.
